loss,accuracy,lr
0.0001466786488890648,1.0,9.999999747378752e-05
0.0001465594832552597,1.0,9.999999747378752e-05
0.000146433143527247,1.0,9.999999747378752e-05
0.00014633542741648853,1.0,9.999999747378752e-05
0.0001462114742025733,1.0,9.999999747378752e-05
0.00014612090308219194,1.0,9.999999747378752e-05
0.0001460064813727513,1.0,9.999999747378752e-05
0.00014588491467293352,1.0,9.999999747378752e-05
0.00014577765250578523,1.0,9.999999747378752e-05
0.0001456656464142725,1.0,9.999999747378752e-05
0.00014555836969520897,1.0,9.999999747378752e-05
0.00014544633449986577,1.0,9.999999747378752e-05
0.00014533670037053525,1.0,9.999999747378752e-05
0.00014521752018481493,1.0,9.999999747378752e-05
